tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err,int_label
00167342439-01,167342439,1,s0001-s0039,2021-08-31,52.7992,2.55279e-06,1345.53,0.00033393699999999997,2458345.53,0.00033393699999999997,0.021467,0.00157169,68.4694,0.25558000000000003,89.979,0.145118,0.025071200000000002,0.008275869999999998,6.0159199999999995,0.024962400000000003,0.12651600000000002,0.0716368,549.0790000000001,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.7131,-0.4973,0.9137,-0.4151,10,mandel-agol_geometric_transit_model,True,16.35807,6394.361999999999,7790.688,14.49439,25.50685,27.5603,1613,1335.2879999999998,2.39278,0.815192,0.269962,0.00343353,464.184,45.5387,10.9719,46.463,1,0111111111011100000000000000111111111011,5409.22,107.287,4.39313,0.0723827,0.32755700000000004,0.046243099999999995,1.02101,0.050334199999999996,0.8832824999999997,0.1535193,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,52.799976348877,-1.0,1345.5170216381,-1.0,2458345.5170216374,-1.0,7.3202604391752,-1.0,2.2055305476949494,-1.0,687.6182642948801,-1.0,True,374530.0,13330.0,2.7455,94.66721,-0.00582726,0.63085,3.01569,-3.826824,-10.95835,31.4944,7.637476999999999,14.491060000000001,1.823296,0.0,0.0,662.9419,641.4211,3641.659,877.4973999999999,1.031993,3.620441000000001,1.5843306925143196e-43,7.320605999999999,-0.32647370000000003,1.074958,20,11.6537,0.8015603,-1.3570790000000001,4.093772,-1.195349,3.123879,1.808459,3.701431,-1.697109,4.0917639999999995,-1.144719,3.1366970000000003,2.047086,3.81887,0
00167415965-01,167415965,1,s0001-s0039,2021-08-31,18.5539,2.55279e-06,1336.68,0.00033393699999999997,2458336.68,0.00033393699999999997,0.0217092,0.00157169,21.2908,0.25558000000000003,87.7612,0.145118,0.8316969999999999,0.008275869999999998,3.9542900000000003,0.024962400000000003,0.26103899999999997,0.0716368,445.50300000000004,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5313036999999999,-0.08570429,0.5157961,-0.2871754,29,mandel-agol_geometric_transit_model,True,36.62873,13048.7,16014.21,32.89577,122.1123,29.63692,2711,2777.475,1.89189,0.815192,0.133474,0.00343353,576.913,45.5387,26.1795,46.463,2,0111111101111100000000000001111111111111,5346.17,141.493,4.59756,0.09213980000000001,-0.36,0.00894427,0.7982669999999998,0.0495276,1.808887,0.3998468,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,18.553962707519496,-1.0,1336.6746100564799,-1.0,2458336.6746100564,-1.0,4.06731646710064,-1.0,0.5171406080066071,-1.0,434.75990634333687,-1.0,True,424847.0,23032.0,2.691174,37.30945,0.0127969,0.6988705,3.0817900000000003,-2.689234,5.92914,3.76525,10.04087,34.4438,0.7947693999999998,1875.0610000000001,0.0,102.164,37.808679999999995,2835.798,252.1001,2.6756830000000003,8.912376999999998,8.32580723166183e-231,7.440883,-0.1498165,1.067197,57,21.42211,-1.095183,-2.480786,2.95689,1.971962,2.952093,3.169059,2.96074,-2.536988,3.010601,1.6782650000000001,2.97763,3.041855,2.996616,0
00167415965-02,167415965,2,s0001-s0039,2021-08-31,9.696110000000001,2.55279e-06,1332.47,0.00033393699999999997,2458332.47,0.00033393699999999997,0.00961978,0.00157169,25.5605,0.25558000000000003,89.75629999999998,0.145118,0.108713,0.008275869999999998,2.90958,0.024962400000000003,0.0280652,0.0716368,109.275,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5313036999999999,-0.08570429,0.5157961,-0.2871754,60,mandel-agol_geometric_transit_model,True,12.30187,19214.26,23972.05,11.309239999999999,61.625209999999996,70.11063,4676,4124.37,0.8383309999999999,0.815192,0.08659759999999997,0.00343353,716.2360000000001,45.5387,62.1934,46.463,2,0111111101111100000000000001111111111111,5346.17,141.493,4.59756,0.09213980000000001,-0.36,0.00894427,0.7982669999999998,0.0495276,1.808887,0.3998468,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,9.69605227524541,-1.0,1332.47934436991,-1.0,2458332.47934437,-1.0,3.88748855003344,-1.0,0.8855206900350658,-1.0,111.34418737913201,-1.0,True,413624.0,40753.0,4.703192,47.20733,0.0622222,0.6329461,3.49186,-3.827366000000001,5.61686,3.68492,7.653069999999999,11.1866,0.03056946,0.0,1875.0610000000001,277.1182,638.1368,4518.17,2598.489,0.43269430000000003,1.463019,2.4378831377721696e-26,7.522817,-0.03528512,1.0632979999999999,110,8.074346999999998,0.8187413,-0.21577559999999998,3.3811660000000003,8.461876999999998,3.647605,8.464627,3.655891,-0.19911070000000006,3.3264709999999997,8.287340999999998,3.548389,8.289733,3.5570720000000002,0
00167418898-01,167418898,1,s0001-s0039,2021-08-31,10.9803,2.55279e-06,1335.77,0.00033393699999999997,2458335.77,0.00033393699999999997,0.0243098,0.00157169,58.3456,0.25558000000000003,89.8571,0.145118,0.14552400000000001,0.008275869999999998,1.45779,0.024962400000000003,0.0353316,0.0716368,679.0700000000003,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.3739556,0.5114366,-0.3295611,0.05814479,46,mandel-agol_geometric_transit_model,True,18.01282,8097.339,9874.581,16.21219,65.21891,113.7318,1901,1862.742,3.3606,0.815192,0.113219,0.00343353,878.192,45.5387,140.565,46.463,1,0111111111011100000000000000111111111011,5951.01,0.0,4.438,0.0,-0.40923200000000004,0.0467469,1.26629,0.0,1.0,0.0,TIC8.2,Solar,TIC8.2,TIC8.2,Solar,10.980210304260302,-1.0,1335.7752647649302,-1.0,2458335.7752647647,-1.0,1.6707215050171,-1.0,0.338722894780967,-1.0,709.538005309844,-1.0,True,374701.0,16095.0,3.080927,127.0958,-0.0437729,0.5652913,3.77584,-2.5179080000000003,5.27325,5.0690800000000005,18.37722,16.57319,3.65352,0.0,0.0,79.36172999999998,128.4782,4052.5890000000004,1640.1779999999999,0.6099222,1.935398,8.208007078975676e-61,7.144000999999999,-0.06787916,1.014126,96,-7.025486,50.35465,13.38925,2.514414,24.83447,2.5200560000000003,28.21387,2.523622,14.89264,2.5084150000000003,27.26681,2.5153,31.068790000000003,2.513023,0
00167418903-01,167418903,1,s0001-s0039,2021-08-31,10.9803,2.55279e-06,1599.3,0.00033393699999999997,2458599.3,0.00033393699999999997,0.0991182,0.00157169,26.2145,0.25558000000000003,88.0413,0.145118,0.8959879999999999,0.008275869999999998,2.0384599999999997,0.024962400000000003,0.869108,0.0716368,8468.93,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5550223000000001,-0.08539355,0.45216890000000004,-0.2551355,26,mandel-agol_geometric_transit_model,True,67.09107,6640.604,7849.028,58.082919999999994,326.4761,101.1954,1012,1137.549,10.3632,0.815192,0.09641260000000001,0.00343353,780.8819999999997,45.5387,87.8745,46.463,1,0000000000011100000000000000111111111011,5614.89,125.952,4.47123,0.07631839999999998,-0.159866,0.1,0.9577190000000002,0.051241199999999994,1.127176,0.2070555,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,10.9803314208984,-1.0,1599.29758075441,-1.0,2458599.2975807544,-1.0,2.01390321880308,-1.0,0.7058633562523622,-1.0,8384.86408341981,-1.0,True,229870.0,9347.0,3.544038,435.6903,0.0135238,0.5935409,3.0718400000000003,-3.151471,-0.9153,7.833310000000001,18.32876,57.03625,1.118485,0.0,0.0,20.74592,6.110494,2576.672,181.9787,3.231477,9.739805,0.0,7.080622,-0.07316155,1.00621,72,34.170790000000004,5.956226999999999,12.87986,2.560539,23.882170000000002,2.592535,27.1339,2.635845,-0.194484,2.508731,0.1709775,2.514468,0.25895429999999997,2.509639,0
00167600516-01,167600516,1,s0001-s0039,2021-08-31,35.9996,2.55279e-06,1346.71,0.00033393699999999997,2458346.71,0.00033393699999999997,0.03572510000000001,0.00157169,35.4367,0.25558000000000003,88.5956,0.145118,0.8684940000000001,0.008275869999999998,4.38099,0.024962400000000003,0.564157,0.0716368,1120.09,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6713216999999999,-0.4371719,0.8623453000000001,-0.3300106,14,mandel-agol_geometric_transit_model,True,24.8211,7405.475,8847.45,22.2719,57.577259999999995,18.910420000000002,1456,1208.8310000000001,2.53926,0.815192,0.18681,0.00343353,355.598,45.5387,3.7788199999999996,46.463,2,0111111110111100000000000001111111111111,4316.7,118.541,4.636880000000001,0.0996187,0.0,0.0,0.651075,0.054108,2.428,0.5923622,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,36.00002670288091,-1.0,1346.69727329024,-1.0,2458346.6972732903,-1.0,4.36629827488611,-1.0,0.776736151170028,-1.0,1015.86734865712,-1.0,True,391991.0,11477.0,2.580647,119.7937,-0.0662848,0.6268693000000001,2.84057,-3.145952,22.91529,24.9042,8.034945,22.43093,1.3889969999999999e-06,33169.72,0.0,356.6951,144.1273,2389.317,230.4779,2.467924,8.798745999999998,7.520312891769526e-109,7.105424,-0.1392521,1.019729,29,17.4407,1.69872,-1.36439,5.738256,0.2372944,3.795471,1.3848719999999999,5.335980999999999,-1.423827,6.081901,0.2927123,4.046933,1.4536040000000001,5.508762,0
00167600516-02,167600516,2,s0001-s0039,2021-08-31,1.87151,2.55279e-06,1325.89,0.00033393699999999997,2458325.89,0.00033393699999999997,0.0156657,0.00157169,10.3863,0.25558000000000003,86.13549999999998,0.145118,0.7,0.008275869999999998,1.0162,0.024962400000000003,0.030344599999999996,0.0716368,255.365,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6713216999999999,-0.4371719,0.8623453000000001,-0.3300106,277,mandel-agol_geometric_transit_model,True,13.417010000000001,35906.98,43983.19,12.924430000000001,277.6633,220.043,7887,7385.8,1.11348,0.815192,0.0260214,0.00343353,952.7819999999999,45.5387,194.75799999999998,46.463,2,0111111110111100000000000001111111111111,4316.7,118.541,4.636880000000001,0.0996187,0.0,0.0,0.651075,0.054108,2.428,0.5923622,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.8715267956689097,-1.0,1325.8936907394802,-1.0,2458325.89369074,-1.0,1.08027914643564,-1.0,0.12587828205191498,-1.0,260.609659885995,-1.0,True,385674.0,65715.0,1.797043,36.72574,-0.180805,0.6822022,1.96593,-2.572163,-0.30141,-0.148634,5.797395,13.707510000000001,0.01691245,0.0,33169.72,11.03426,16.03632,2684.85,972.159,0.6257208000000001,1.779614,1.8208149171926e-43,7.002778999999999,-0.1365523,1.005068,569,8.714754,0.527407,-7.334822,3.500918,-0.4072168,4.34923,7.346116999999999,3.458133,-7.409709999999999,3.6323160000000003,-0.3846421,4.8592580000000005,7.419686999999999,3.5649050000000004,0
00176956893-01,176956893,1,s0001-s0039,2021-08-31,6.906739999999999,2.55279e-06,2036.62,0.00033393699999999997,2459036.62,0.00033393699999999997,0.03842380000000001,0.00157169,7.933589999999999,0.25558000000000003,88.0703,0.145118,0.26714899999999997,0.008275869999999998,6.6955,0.024962400000000003,0.267331,0.0716368,1706.61,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5816095,-0.0375008,0.32215509999999997,-0.1910608,35,mandel-agol_geometric_transit_model,True,47.9467,26149.55,31826.51,44.84382,215.9344,114.2598,6019,5657.221,13.2191,0.815192,0.0714872,0.00343353,1676.06,45.5387,1864.99,46.463,1,0000000000000000000000000001110110111111,5720.85,123.262,3.44967,0.0771706,0.12431400000000001,0.1,3.15138,0.16914300000000002,0.03259636,0.006050569,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,6.906621932983401,-1.0,2036.6224127445998,-1.0,2459036.6224127444,-1.0,6.471908329401869,-1.0,0.248165234572857,-1.0,988.0646990088679,-1.0,True,177885.0,50279.0,1.06692,53.256980000000006,-0.529949,0.6340751,1.5821399999999999,-2.190772,4.8472,-1.39276,8.81745,36.27892,0.201945,0.0,0.0,0.8568425999999999,0.7693694999999999,2493.186,556.9216,-0.1860711,1.45787,2.565903244704797e-277,7.161922,-0.1196144,1.023479,52,29.48292,1.114618,-0.6160159000000001,2.540235,0.5371368000000001,2.579844,0.8173074999999999,2.5511340000000002,-0.8687456,2.5428319999999998,0.57006,2.5692909999999998,1.03908,2.5446470000000003,0
00177077336-01,177077336,1,s0001-s0039,2021-08-31,1.4178600000000001,2.55279e-06,1355.37,0.00033393699999999997,2458355.37,0.00033393699999999997,0.016534599999999997,0.00157169,2.99401,0.25558000000000003,72.16849999999998,0.145118,0.9168219999999999,0.008275869999999998,1.6752799999999999,0.024962400000000003,0.15966,0.0716368,222.97799999999998,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6904402,-0.58443,1.095004,-0.4659102,376,mandel-agol_geometric_transit_model,True,19.77286,74254.14,90238.72,17.83369,377.0812,310.909,15739,14710.1,1.36525,0.815192,0.022941999999999997,0.00343353,1243.47,45.5387,565.016,46.463,1,0011111111101100000000000001111111111111,4907.96,111.351,4.58373,0.08271289999999999,0.0501746,0.057772699999999996,0.756336,0.045105599999999996,1.849334,0.36907579999999995,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,1.4178538322448702,-1.0,1355.36975669416,-1.0,2458355.369756694,-1.0,1.6828917250370201,-1.0,0.24819394134216602,-1.0,192.357769039612,-1.0,True,390979.0,133551.0,2.709171,34.76504,-0.113059,0.5674376999999999,1.6831200000000002,-1.795857,0.25116,0.377554,14.210420000000001,17.81178,0.2618758,0.0,0.0,5.400799,2.162689,2930.825,284.6122,2.034873,5.838963,2.669490283700089e-69,7.023295,-0.30834,1.032125,730,11.51872,1.583086,1.3107600000000001,3.241358,-0.9122796999999999,3.305326,1.5969799999999998,3.221863,0.7308087,3.150713,-1.017668,3.275482,1.252888,3.249124,0
00177115354-01,177115354,1,s0001-s0039,2021-08-31,3.9288,2.55279e-06,1438.45,0.00033393699999999997,2458438.45,0.00033393699999999997,0.021322400000000002,0.00157169,18.1855,0.25558000000000003,89.01909999999998,0.145118,0.311307,0.008275869999999998,1.6064100000000001,0.024962400000000003,0.037088499999999996,0.0716368,525.617,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6338311,-0.262656,0.6299847,-0.3152757,95,mandel-agol_geometric_transit_model,True,12.83651,18521.28,22571.25,11.12848,103.2659,85.37692,4135,3738.362,2.29737,0.815192,0.048917,0.00343353,1123.44,45.5387,376.459,46.463,1,0000011110100100000000000001111011011111,5668.15,117.721,4.45381,0.07839609999999997,0.12896400000000002,0.1,0.986943,0.0490577,1.0507950000000001,0.1967428,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,3.9287950992584197,-1.0,1438.4564687772504,-1.0,2458438.4564687773,-1.0,1.89136506091649,-1.0,0.311800493435422,-1.0,522.0570064721891,-1.0,True,269659.0,34031.0,2.163716,100.6742,-0.155422,0.6724656999999999,2.02101,-2.666702,0.9763700000000001,0.748588,3.983248,11.4586,0.0004959316,0.0,0.0,25.11025,68.45285,3888.2340000000004,2648.373,0.35221690000000005,1.043828,8.919971317401888e-32,6.930317,-0.117433,0.9918263,243,4.068611,2.80903,0.24320029999999998,3.223861,-4.407136,3.58356,4.413841000000001,3.582523,-1.060462,4.1408510000000005,-4.672007,3.649895,4.790848,3.727979,0
00177162886-01,177162886,1,s0001-s0039,2021-08-31,12.8462,2.55279e-06,1544.87,0.00033393699999999997,2458544.87,0.00033393699999999997,0.0920902,0.00157169,24.7441,0.25558000000000003,88.2518,0.145118,0.754858,0.008275869999999998,3.1320799999999998,0.024962400000000003,0.565113,0.0716368,8500.34,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.681076,-0.398394,0.7924604999999999,-0.37464949999999997,27,mandel-agol_geometric_transit_model,True,130.2647,9975.848,11991.95,118.2699,1307.97,532.1989,1850,2300.551,11.9422,0.815192,0.107046,0.00343353,821.827,45.5387,107.806,46.463,1,0000000001111100000000000001011111111101,5591.0,136.135,4.28416,0.08250449999999998,0.22210300000000002,0.1,1.18787,0.06743970000000002,0.5907326999999999,0.1171279,TIC8.2,TIC8.2,TIC8.2,TIC8.2,TIC8.2-Der,12.8462696075439,-1.0,1544.8656822586902,-1.0,2458544.8656822587,-1.0,3.10076899202015,-1.0,0.6586348413932299,-1.0,8294.68107939227,-1.0,True,252362.0,16314.0,3.127801,206.5228,-0.0825586,0.6266316,3.49139,-3.063832,-2.85602,4.33748,26.87077,107.1782,5.4920089999999995,0.0,0.0,9.128836,3.044987,2208.639,177.4433,2.66958,7.678004999999998,0.0,7.168959,-0.05152155,1.0155370000000001,66,76.91898,13.3289,-0.3045607,2.508398,0.3946865,2.502243,0.4985325,2.503158,-0.04143744,2.500324,-0.28839240000000005,2.503432,0.29135409999999995,2.5033689999999997,0
00177254988-01,177254988,1,s0001-s0039,2021-08-31,5.92138,2.55279e-06,2039.64,0.00033393699999999997,2459039.64,0.00033393699999999997,0.0321055,0.00157169,21.9297,0.25558000000000003,89.23009999999998,0.145118,0.294656,0.008275869999999998,2.04127,0.024962400000000003,0.0693791,0.0716368,1246.84,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6862476,-0.5092692,0.9580052,-0.3693599,47,mandel-agol_geometric_transit_model,True,13.959229999999998,11426.92,13897.75,13.03782,58.455459999999995,64.39079,2610,2405.988,2.4079900000000003,0.815192,0.0563589,0.00343353,671.867,45.5387,48.1563,46.463,2,0000000000000000000000000001111101111111,4361.0,128.25799999999998,4.59663,0.103323,0.0,0.0,0.687025,0.0593969,2.097285,0.5308893,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,5.92152881622314,-1.0,2039.6372950945893,-1.0,2459039.637295095,-1.0,2.34171018685239,-1.0,0.42698607237434094,-1.0,1278.57877752218,-1.0,True,196195.0,22163.0,2.1028759999999997,206.8972,0.0230433,0.6676799,2.57504,-3.568112,2.7229,-0.734745,4.724291,13.10572,0.5624793,1969.036,0.0,62.351380000000006,95.39249000000001,2919.007,1112.964,0.6431469,2.018088,7.519659113766879e-38,7.258883,-0.03639333,1.02619,60,7.93049,0.4475037,-0.3513406,2.7703029999999997,-0.22473690000000002,4.729603,0.41706940000000003,3.455611,-0.3774598,3.9987160000000004,-0.7249017,8.717619000000001,0.8172872,6.566333,0
00177254988-02,177254988,2,s0001-s0039,2021-08-31,1.09294,2.55279e-06,2036.82,0.00033393699999999997,2459036.82,0.00033393699999999997,0.018142500000000002,0.00157169,4.6408,0.25558000000000003,83.98919999999998,0.145118,0.485964,0.008275869999999998,1.62886,0.024962400000000003,0.0382484,0.0716368,379.869,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.6862476,-0.5092692,0.9580052,-0.3693599,241,mandel-agol_geometric_transit_model,True,9.015993000000002,46955.66,56552.45,7.508009999999999,228.0226,193.8818,9908,8868.631999999998,1.36073,0.815192,0.0182702,0.00343353,1180.03,45.5387,458.23699999999997,46.463,2,0000000000000000000000000001111101111111,4361.0,128.25799999999998,4.59663,0.103323,0.0,0.0,0.687025,0.0593969,2.097285,0.5308893,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,1.09290875117693,-1.0,2036.82619137914,-1.0,2459036.826191379,-1.0,1.4266942374133798,-1.0,0.00219392686197266,-1.0,317.26395260485003,-1.0,True,187549.0,84725.0,4.071321,196.1279,-0.470232,0.6642113000000001,3.38763,-2.262295,0.25692,0.315255,4.636129,7.88669,0.9927292,0.0,1969.036,19.45179,44.054809999999996,3831.534,2166.3379999999997,0.4188372,1.223478,6.51470738113883e-15,7.274027,-0.006511454,1.024354,323,3.9468970000000003,-0.4929897,-0.7152889,5.756868,-0.19273010000000002,15.104510000000001,0.740799,6.084547,-0.4732585999999999,5.925519,-0.7994215,18.5107,0.929004,16.33738,0
00177258735-01,177258735,1,s0001-s0039,2021-08-31,0.7757029999999999,2.55279e-06,1325.63,0.00033393699999999997,2458325.63,0.00033393699999999997,0.0061111,0.00157169,5.46422,0.25558000000000003,87.6282,0.145118,0.22613200000000006,0.008275869999999998,1.06992,0.024962400000000003,0.006920600000000001,0.0716368,42.5168,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.45273859999999994,0.39064590000000005,-0.2702275,0.0487593,690,mandel-agol_geometric_transit_model,True,14.90748,91008.91,110775.9,14.66504,663.3346,604.5281,19361,18315.4,0.9047120000000001,0.815192,0.017712400000000003,0.00343353,2426.0,45.5387,8186.27,46.463,1,0111101111111100000000000001111111101111,6283.39,105.131,4.2634,0.07511989999999999,0.0,0.0,1.35609,0.05182919999999999,0.49330029999999997,0.08738427999999998,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,0.7757025957107541,-1.0,1325.62535319736,-1.0,2458325.6253531976,-1.0,1.27083760302902,-1.0,0.3702448022318031,-1.0,39.12643449242431,-1.0,True,402885.0,163225.0,3.323896,10.79402,-0.365138,0.6821727,1.8838,-2.427129,0.31942,0.168033,5.022176,13.490210000000001,1.05683e-22,0.0,0.0,2.276112,2.497976,4607.127,1259.075,0.5108583999999999,1.728631,8.550544114110069e-44,6.641182000000001,-0.6095096,1.019596,1372,10.10169,-1.309075,-0.75466,4.710339,2.293898,4.591757,2.414846,4.304283,-1.851863,4.757949,2.65401,5.116325,3.236227,4.437799,0
00177308364-01,177308364,1,s0001-s0039,2021-08-31,302.181,2.55279e-06,1379.85,0.00033393699999999997,2458379.85,0.00033393699999999997,0.07874489999999999,0.00157169,161.224,0.25558000000000003,89.6481,0.145118,0.9901049999999999,0.008275869999999998,6.1318,0.024962400000000003,3.0659,0.0716368,2629.17,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5742799,-0.09723281,0.4329661,-0.2444711,3,mandel-agol_geometric_transit_model,True,14.96786,2259.362,1851.3870000000002,8.087942,5.7182889999999995,15.536660000000001,119,125.171,8.23355,0.815192,0.8933759999999998,0.00343353,264.079,45.5387,1.14936,46.463,2,0111111111111100000000000001111111111111,5780.0,131.45600000000002,4.49258,0.0792337,0.0,0.0,0.957772,0.0457286,1.183907,0.2232686,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,302.169311523438,-1.0,1379.88428462422,-1.0,2458379.8842846244,-1.0,4.0962053823113695,-1.0,1.6259004697181498,-1.0,1362.0837078836698,-1.0,True,436088.0,1989.0,4.743306,774.2768999999997,-0.00370701,0.6109561,4.36681,-5.876136,-37.165279999999996,22.393,21.27489,11.6556,179.263,386657.9,0.0,5014.939,9981.183000000005,3435.901,1707.984,0.5023392,1.8570229999999999,5.855183148782209e-08,17.326810000000002,-5.300347,3.19709,4,-1.092714,-2.393856,11.70119,2.501245,-12.94259,2.503552,17.447879999999998,2.5025150000000003,10.19016,2.5002020000000003,-14.63013,2.503551,17.82919,2.5024580000000003,0
00177308364-02,177308364,2,s0001-s0039,2021-08-31,82.78919999999998,2.55279e-06,1396.54,0.00033393699999999997,2458396.54,0.00033393699999999997,0.0303829,0.00157169,111.297,0.25558000000000003,89.96129999999998,0.145118,0.07508829999999997,0.008275869999999998,5.83983,0.024962400000000003,0.173152,0.0716368,1079.45,217.33700000000002,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.5742799,-0.09723281,0.4329661,-0.2444711,7,mandel-agol_geometric_transit_model,True,12.84207,4408.102,5351.3369999999995,10.25025,13.81811,4.3922,1075,953.0978,3.17683,0.815192,0.376853,0.00343353,406.597,45.5387,6.45921,46.463,2,0111111111111100000000000001111111111111,5780.0,131.45600000000002,4.49258,0.0792337,0.0,0.0,0.957772,0.0457286,1.183907,0.2232686,TIC8.2,TIC8.2,Solar,TIC8.2,TIC8.2-Der,82.79024232057148,-1.0,1396.5326649515198,-1.0,2458396.5326649514,-1.0,6.739920048813518,-1.0,1.4450986804774402,-1.0,1309.52316614534,-1.0,True,433707.0,9165.0,1.460754,185.0001,-0.0216279,0.612999,3.55665,-3.691149,35.89163,50.2736,95.15134,11.32666,0.03713533,0.0,386657.9,1432.205,1025.4,3867.288,687.1013,1.395753,5.035326,1.02975483078648e-10,13.45054,-5.089218,2.595526,12,5.4621059999999995,4.281916000000001,2.297181,3.172878,5.780021,3.498632,6.219782,3.8359650000000003,0.6664147,3.0802080000000003,3.7713550000000002,3.3411169999999997,3.8297809999999997,3.487821,0
